,ebin,w_0,h_0,w_1,h_1,w_2,h_2,w_3,h_3,w_4,h_4,w_5,h_5,w_6,h_6,w_7,h_7,w_8,h_8,w_9,h_9,w_10,h_10,w_11,h_11,w_12,h_12,w_13,h_13,w_14,h_14,w_15,h_15,w_16,h_16,w_17,h_17,w_18,h_18,w_19,h_19,w_20,h_20,w_21,h_21,w_22,h_22,w_23,h_23,w_24,h_24,w_25,h_25,w_26,h_26,w_27,h_27,w_28,h_28,w_29,h_29,w_30,h_30,w_31,h_31,w_32,h_32,w_33,h_33,w_34,h_34,w_35,h_35,w_36,h_36,w_37,h_37,w_38,h_38,w_39,h_39,w_40,h_40,w_41,h_41,w_42,h_42,w_43,h_43,w_44,h_44,w_45,h_45,w_46,h_46,w_47,h_47,w_48,h_48,w_49,h_49,w_50,h_50,w_51,h_51,w_52,h_52,w_53,h_53,w_54,h_54,w_55,h_55,w_56,h_56,w_57,h_57,w_58,h_58,w_59,h_59,w_60,h_60,w_61,h_61,w_62,h_62,w_63,h_63,w_64,h_64,w_65,h_65,w_66,h_66,w_67,h_67,w_68,h_68,w_69,h_69,w_70,h_70,w_71,h_71,w_72,h_72,w_73,h_73,w_74,h_74,w_75,h_75,w_76,h_76,w_77,h_77,w_78,h_78,w_79,h_79,w_80,h_80,w_81,h_81,w_82,h_82,w_83,h_83
,-240,0,0,0,0,0,0,0,0,0,0,0,0,0,14,-2.639057398,1304,-9.812249184,2356,-17.57696915,3382,-25.70319176,2492,-33.52403259,3776,-41.76045227,4066,-50.07086945,4293,-58.43561172,3667,-66.64273834,5160,-75.19142914,3998,-83.48497772,4822,-91.96591949,5479,-100.5746002,5392,-109.1672745,5208,-117.7252274,6032,-126.4300613,5638,-135.0673523,6331,-143.8205719,7482,-152.7408295,7331,-161.6407013,11578,-170.9975586,8317,-180.0236206,13145,-189.5074158,12085,-198.907135,14210,-208.4688416,14433,-218.0461121,16522,-227.7585602,19133,-237.6177368,20228,-247.5325623,21831,-257.5236511,22263,-267.5343323,27311,-277.7493896,28144,-287.9944763,31663,-298.3573914,33357,-308.7723999,40615,-319.3842773,42365,-330.0383606,48508,-340.8278503,47888,-351.6044617,57542,-362.5647278,65026,-373.6472778,68197,-384.7774353,71947,-395.9611206,81292,-407.2669373,97740,-418.757019,100504,-430.2749634,111204,-441.8940735,119687,-453.5867004,135211,-465.4013062,141571,-477.2618713,159744,-489.2431946,180600,-501.347229,203120,-513.5687866,206481,-525.8067627,233906,-538.1694336,271077,-550.6795654,278925,-563.2182617,310989,-575.8657837,347987,-588.6257324,393072,-601.5075073,401137,-614.4095459,444258,-627.4136963,520854,-640.5769043,559211,-653.8111572,620702,-667.1497803,674156,-680.5709839,743975,-694.0907593,822468,-707.7108154,895997,-721.4165039,1005847,-735.237854,1055502,-749.1073608,1164943,-763.0755615,1354980,-777.1948853,1432679,-791.3699341,1560545,-805.6304932,1758575,-820.010498,1970952,-834.5045166,2105033
,-236,0,0,0,0,0,0,0,0,0,0,0,0,0,37,-3.610917807,1956,-11.18957424,2509,-19.01721382,3330,-27.12794113,2553,-34.97296524,3605,-43.16304016,4114,-51.48519135,4193,-59.82636261,4195,-68.16801453,4578,-76.59703064,4321,-84.96827698,5121,-93.50938416,5045,-102.0355377,5125,-110.5774231,5331,-119.1587143,6160,-127.8845444,5541,-136.5044708,6610,-145.3008118,7296,-154.1958923,7844,-163.1633911,10646,-172.4363251,8748,-181.5129089,12075,-190.9118042,13279,-200.4057465,14164,-209.9642029,13948,-219.5072937,15980,-229.1863861,20199,-239.0997772,19642,-248.985199,22028,-258.98526,22790,-269.0193481,26516,-279.2048645,26750,-289.3991699,34444,-299.8462524,31998,-310.2196655,40316,-320.8241577,43388,-331.5021057,48119,-342.2835388,48300,-353.0687256,56153,-364.0045471,65875,-375.1000671,68280,-386.2314453,74238,-397.4464722,78996,-408.7236328,98040,-420.2167664,100565,-431.735321,113617,-443.3759155,116231,-455.0392456,135690,-466.8573608,142165,-478.7221069,158086,-490.6929932,183577,-502.813385,200668,-515.0227661,207333,-527.2648315,232183,-539.6201172,276380,-552.1496582,276385,-564.6791992,317369,-577.3470459,342733,-590.0917358,387568,-602.9594116,405303,-615.8718262,447331,-628.8828735,519221,-642.0429688,553316,-655.2666626,619958,-668.6040649,678418,-682.0315552,739916,-695.5458374,829767,-709.1747437,884733,-722.8677979,1008662,-736.6919556,1059284,-750.5650635,1162968,-764.5315552,1349334,-778.6466675,1447362,-792.8319092,1550740,-807.0861816,1758716,-821.4662476,1973722,-835.9616699,2099924
,-232,0,0,0,0,0,0,0,0,0,0,0,0,0,138,-4.927253723,2504,-12.75289822,2280,-20.48482895,3116,-28.52913475,2631,-36.40425491,4128,-44.72980499,3736,-52.95557404,4274,-61.31587982,3831,-69.5667572,4614,-78.0036087,5021,-86.5249939,5004,-95.04298401,4217,-103.3898621,5860,-112.0657654,5434,-120.6661987,5890,-129.3472137,5592,-137.9763031,6911,-146.8171692,6770,-155.6374207,7680,-164.5838013,10921,-173.8822479,8705,-182.9539032,12965,-192.4239197,12191,-201.8323669,13746,-211.3608704,14696,-220.9562073,16423,-230.6626434,20353,-240.5836334,18232,-250.3945618,23320,-260.4516296,22012,-270.4509583,27105,-280.6584473,27138,-290.8671265,34254,-301.3086853,31435,-311.6643677,41154,-322.2894287,42775,-332.953125,47300,-343.7173767,48607,-354.5089111,56420,-365.4494934,65292,-376.5361328,68417,-387.6694946,74921,-398.8936768,79633,-410.1788635,96169,-421.6527405,100881,-433.1744385,111216,-444.7936707,118698,-456.4779968,135552,-468.295105,143147,-480.166748,160776,-492.1545105,180455,-504.2577515,199884,-516.4632568,209234,-528.7144775,232572,-541.0714111,272587,-553.5870972,276255,-566.1161499,319878,-578.7918701,343233,-591.5380249,384994,-604.3989868,407733,-617.3173828,444834,-630.3228149,524456,-643.4929199,549343,-656.7094116,617771,-670.0432739,686982,-683.4833374,734944,-696.9909058,827636,-710.6172485,884176,-724.3096313,1013435,-738.1384888,1051656,-752.0043945,1163737,-765.9715576,1357290,-780.0925293,1440443,-794.2730103,1559682,-808.53302,1753413,-822.9100952,1974597,-837.4059448,2104545
,-228,0,0,0,0,0,0,0,0,0,0,0,0,0,564,-6.335054398,2609,-14.2017765,2228,-21.9106369,3125,-29.95782661,2783,-37.88911057,3767,-46.12314606,3783,-54.36141968,4205,-62.70544815,4213,-71.05137634,4574,-79.47952271,4263,-87.83724976,5331,-96.41854095,4636,-104.8601456,5481,-113.4691925,5685,-122.1147766,5682,-130.7598419,5994,-139.4583588,6513,-148.2399139,6784,-157.0622406,7791,-166.0229645,10247,-175.2577057,9585,-184.4256592,12318,-193.8444824,11800,-203.2203369,13905,-212.7603455,15770,-222.4262085,15914,-232.1011658,18831,-241.9444275,20425,-251.8689423,21757,-261.8566284,22555,-271.8803406,25859,-282.040741,29501,-292.3329163,32908,-302.734375,30847,-313.071167,39790,-323.6625366,45974,-334.3983765,46214,-345.1394043,48488,-355.9284668,56578,-366.8718567,67176,-377.9869385,66045,-389.085022,78481,-400.3556213,78277,-411.6236267,94426,-423.0791931,99761,-434.5897217,115000,-446.2424011,117244,-457.9144287,134097,-469.7207336,143590,-481.595459,159580,-493.5757446,180326,-505.6782532,204454,-517.9063721,206397,-530.1439209,232768,-542.501709,268566,-555.0025635,280614,-567.5473022,317030,-580.2140503,347873,-592.9736328,382449,-605.8280029,408882,-618.7492065,439997,-631.7437134,530626,-644.9255371,549704,-658.1427002,611531,-671.4664307,686655,-684.9060059,738724,-698.4187012,826259,-712.043335,891487,-725.7439575,1012838,-739.5722046,1046823,-753.4334717,1161927,-767.3990479,1351326,-781.515625,1450517,-795.703064,1559298,-809.9628296,1751691,-824.3389282,1970501,-838.8327026,2102094
,-224,0,0,0,0,0,0,0,0,0,0,0,2,-0.6931471825,1240,-7.816013813,2227,-15.52442455,2373,-23.29633522,3109,-31.33839035,2848,-39.29276276,4130,-47.6187973,3584,-55.80303192,4127,-64.12834167,4309,-72.49680328,4766,-80.96606445,4271,-89.32566833,4687,-97.7782135,4899,-106.2750015,5743,-114.9307404,5126,-123.4728241,6127,-132.1932831,5607,-140.825058,6988,-149.677002,6299,-158.4251404,8238,-167.4416504,9619,-176.6131439,9960,-185.8194733,12844,-195.2801056,11018,-204.5873871,14633,-214.178421,14878,-223.7860565,17060,-233.5305481,18611,-243.3620605,20379,-253.284317,21687,-263.2687988,22996,-273.3118896,25794,-283.4697876,28182,-293.716217,32642,-304.1095581,33234,-314.520874,40407,-325.1276245,43788,-335.8147278,45552,-346.5413513,50831,-357.3776245,56188,-368.3140869,64905,-379.3947754,67248,-390.5109253,77899,-401.7741089,76664,-413.0213013,95803,-424.4913635,99635,-436.0006409,112701,-447.6331482,119281,-459.3223877,134374,-471.1307678,144752,-483.0135498,160241,-494.9979858,179579,-507.096344,202632,-519.3154907,208975,-531.5654297,228995,-543.9068604,272592,-556.4226074,279414,-568.9630737,313656,-581.6191406,350350,-594.3858032,382180,-607.2394409,410677,-620.164978,439548,-633.1585083,530650,-646.3403931,550457,-659.5588989,611897,-672.8832397,683244,-686.3178711,744936,-699.8389282,817720,-713.453186,895648,-727.1585083,1015859,-740.9897461,1037541,-754.8421021,1164970,-768.8103027,1362517,-782.9351196,1438263,-797.1140747,1552443,-811.3693848,1765023,-825.7530518,1960837,-840.2419434,2109632
,-220,0,0,0,0,0,0,0,0,0,0,0,3,-1.098612309,3237,-9.181015015,2445,-16.98281479,2170,-24.66529655,3231,-32.74584198,3116,-40.79014587,3389,-48.91843414,3851,-57.1745224,4309,-65.54298401,4517,-73.95858765,4507,-82.37197876,4065,-90.68214417,5291,-99.25590515,4614,-107.6927567,5576,-116.318985,5374,-124.9083099,5540,-133.5280609,5486,-142.1380157,7007,-150.9926758,7104,-159.861084,8037,-168.85289,9164,-177.9759216,10121,-187.198288,12805,-196.6558838,11222,-205.9815216,14973,-215.59552,13975,-225.1405487,17576,-234.9148407,18324,-244.7308044,20718,-254.6695557,21978,-264.6673584,22615,-274.6937256,26524,-284.8795166,29400,-295.1682739,29642,-305.46521,35920,-315.9542542,38254,-326.5062561,44442,-337.2081909,45666,-347.9372864,50856,-358.7740479,55807,-369.7037048,64815,-380.7829895,67185,-391.8981934,78478,-403.1687622,76741,-414.4169617,94433,-425.8726196,100629,-437.3918152,112603,-449.0234375,121005,-460.7270203,132632,-472.5223389,143665,-484.397583,162448,-496.3956909,178303,-508.4869385,201802,-520.7019653,209162,-532.9528198,230632,-545.3013916,267041,-557.7965698,285167,-570.3574219,313384,-583.0126343,350774,-595.7805176,379613,-608.6274414,412088,-621.5564575,442683,-634.5570679,524878,-647.7279663,551559,-660.9484863,617099,-674.28125,687791,-687.7224731,735014,-701.2301025,819230,-714.8462524,899136,-728.5554199,1007477,-742.3783569,1044561,-756.2374878,1168749,-770.2089233,1358342,-784.3306885,1438506,-798.5098267,1555080,-812.7668457,1765947,-827.151062,1956718,-841.6378174,2109075
,-216,0,0,0,0,0,0,0,0,0,0,0,15,-2.708050251,2493,-10.52929211,2770,-18.45589447,2067,-26.08974838,3095,-34.12729263,3001,-42.13399506,3950,-50.41546631,3430,-58.55578232,4622,-66.99436188,3901,-75.26335144,4905,-83.76136017,4298,-92.12726593,4757,-100.594635,4655,-109.040329,5165,-117.5899887,5783,-126.2526703,5638,-134.8899536,6382,-143.6511841,6325,-152.4034424,7243,-161.2912292,7896,-170.2653351,9320,-179.4052582,9927,-188.6082764,11364,-197.9464874,12314,-207.364975,15111,-216.9881592,13823,-226.5222473,17664,-236.3015289,18794,-246.1428223,19772,-256.0348511,21629,-266.0166321,22809,-276.0515442,26669,-286.2427979,29205,-296.5249023,30427,-306.8479919,36037,-317.3403015,38185,-327.8905029,44379,-338.5910339,45826,-349.3236389,52161,-360.18573,56086,-371.1203613,62121,-382.157196,66721,-393.2654724,80549,-404.5621033,78694,-415.8354187,91649,-427.2611389,101178,-438.7857666,111650,-450.408905,121569,-462.117157,132044,-473.9080505,144726,-485.7906494,159165,-497.7683411,180803,-509.8735046,203340,-522.0961304,207182,-534.3374634,228884,-546.6784058,269964,-559.1844482,283799,-571.7404785,310233,-584.3855591,350201,-597.1517944,384892,-610.0125122,411541,-622.9401855,439519,-635.9335938,527448,-649.109375,548986,-662.3251953,617922,-675.6593018,686750,-689.098999,739751,-702.6130371,814130,-716.2229004,902081,-729.9353638,1008457,-743.7592773,1041829,-757.6157837,1166740,-771.5855103,1364329,-785.7116699,1444542,-799.8949585,1547285,-814.1469727,1765734,-828.5310669,1957619,-843.0183105,2114641
,-212,0,0,0,0,0,0,0,0,0,0,0,54,-3.988984108,2908,-11.96420479,2303,-19.70617294,2168,-27.38773346,3339,-35.50115967,3023,-43.51516342,3897,-51.78312683,3711,-60.00218201,3996,-68.29522705,4217,-76.6421051,4290,-85.00614929,4710,-93.46359253,4955,-101.9717407,4744,-110.4363785,5270,-119.0061646,5358,-127.592514,5789,-136.2562256,6346,-145.0118103,6537,-153.7970428,6733,-162.6118164,8822,-171.6968231,8928,-180.7937775,9797,-189.9836121,10723,-199.2637634,13075,-208.742218,14445,-218.3203278,14457,-227.8992615,17212,-237.6526184,19536,-247.5326385,19392,-257.4052429,20773,-267.3466492,23246,-277.4005432,26733,-287.5942078,29270,-297.87854,30506,-308.2042236,37533,-318.7372131,36945,-329.2543945,44803,-339.9644165,44731,-350.6728516,51934,-361.5305786,57055,-372.4823608,63186,-383.5361938,64102,-394.6044312,81205,-405.9091492,80537,-417.2056274,91422,-428.6288757,99656,-440.1383667,113954,-451.7819214,119253,-463.4709167,131417,-475.2570496,147050,-487.1555786,158738,-499.1305847,180637,-511.2348328,200080,-523.4412842,210399,-535.6980591,229308,-548.0408936,268387,-560.5410767,286361,-573.1060791,307795,-585.7432861,351625,-598.5136108,385221,-611.3751831,413634,-624.3079224,439380,-637.3010254,528911,-650.4796143,543791,-663.6859131,617753,-677.0197754,685762,-690.4580688,745027,-703.979248,810243,-717.5843506,906681,-731.3018799,999846,-745.1172485,1044817,-758.9766235,1170310,-772.9494019,1356642,-787.0699463,1452939,-801.2590332,1550331,-815.5130005,1757591,-829.8924561,1956200,-844.3789673,2116103
,-208,0,0,0,0,0,0,0,0,0,0,0,253,-5.533389568,2391,-13.31285667,2406,-21.0985775,2143,-28.76853943,3184,-36.83443451,3176,-44.89781189,3725,-53.12063599,3797,-61.36260223,4019,-69.66139221,4066,-77.97180939,4411,-86.36366272,4492,-94.77371216,5317,-103.3523788,4521,-111.7688675,5399,-120.3628387,5089,-128.8976746,6238,-137.6360931,5997,-146.3351135,6937,-155.1797333,6294,-163.9270782,9142,-173.0477142,8366,-182.0796509,10480,-191.3368683,10897,-200.6331177,12767,-210.087738,14108,-219.6422424,15381,-229.2831268,16883,-239.0171814,18951,-248.8667908,19480,-258.743927,21275,-268.7092285,22665,-278.737793,26214,-288.9118347,31227,-299.2608643,30135,-309.5743103,35422,-320.049408,38110,-330.5976257,44891,-341.3096313,44818,-352.019989,51256,-362.864563,58095,-373.8344116,62508,-384.8774719,64038,-395.9447021,81364,-407.2514038,80910,-418.5524902,91327,-429.9747009,100198,-441.4895935,111589,-453.1121826,120162,-464.8087769,131885,-476.5984497,144969,-488.4827271,162235,-500.4795227,180880,-512.585083,198963,-524.7859497,209594,-537.0388794,230450,-549.3866577,267874,-561.8849487,284045,-574.4418335,315680,-587.1043091,348114,-599.864624,384400,-612.7240601,413097,-625.6555176,443390,-638.6577148,524907,-651.8286743,540773,-665.0294189,621753,-678.3696899,681377,-691.8015747,747887,-705.3265991,807397,-718.9281616,904806,-732.6436157,1000478,-746.4595947,1045417,-760.319519,1177898,-774.2987671,1351528,-788.4155273,1450327,-802.6028442,1564332,-816.8657837,1748190,-831.2398682,1946811,-845.7215576,2128672
,-204,0,0,0,0,0,0,0,0,0,0,0,976,-6.883462429,2184,-14.57237625,2443,-22.37335777,2415,-30.16281128,3229,-38.24273682,3096,-46.2806015,3804,-54.52441025,3680,-62.7350769,3750,-70.96458435,4336,-79.33929443,4337,-87.7142334,4322,-96.08570862,5428,-104.6850357,4348,-113.0625076,5597,-121.6924896,5157,-130.2406006,5773,-138.9015503,6170,-147.6289978,7309,-156.5258636,6482,-165.3026428,9060,-174.4142609,8063,-183.4093018,10444,-192.6630859,10826,-201.9527893,12655,-211.3985901,15069,-221.0189819,13934,-230.5610657,17387,-240.3245392,18409,-250.1451416,20634,-260.079834,20667,-270.0161133,22813,-280.0512085,26727,-290.2446289,30697,-300.5765381,29958,-310.8840942,36318,-321.3841553,38602,-331.9452209,44278,-342.6434631,45057,-353.3591614,49818,-364.175293,58918,-375.1591797,62381,-386.2001953,64616,-397.2764282,81592,-408.585907,80924,-419.8871765,90633,-431.3017578,100204,-442.8167114,110890,-454.4330139,121437,-466.1401672,131628,-477.9279175,145761,-489.817627,162401,-501.8154602,180441,-513.9186401,195564,-526.1022949,209478,-538.3546753,234645,-550.72052,267339,-563.2167969,283999,-575.7734985,311477,-588.4226074,350790,-601.1905518,382513,-614.0450439,418167,-626.9887085,441995,-639.987793,521890,-653.1530151,542453,-666.3568726,627433,-679.7062378,674964,-693.1286621,754271,-706.6621704,798780,-720.2529907,904045,-733.9676514,1003122,-747.7862549,1052335,-761.652771,1178781,-775.6327515,1343770,-789.7437134,1444925,-803.9273071,1580169,-818.2003784,1746945,-832.5737305,1938176,-847.0509644,2120197
,-200,0,0,0,0,0,0,0,0,0,2,-0.6931471825,1875,-8.229511261,1953,-15.806633,2682,-23.70095062,2769,-31.62719154,2901,-39.60000229,2772,-47.52732849,3834,-55.7789917,3738,-64.0052948,3568,-72.18505859,4875,-80.67693329,4318,-89.04747772,4192,-97.38841248,5158,-105.9367142,5183,-114.4898529,5126,-123.0319366,5316,-131.6104126,5548,-140.2315979,6194,-148.9629364,6872,-157.7981415,6904,-166.6380005,8591,-175.6964722,8028,-184.6871643,10868,-193.9807434,11026,-203.2887573,12520,-212.7238464,13876,-222.2617645,15444,-231.9067383,16434,-241.6138458,18306,-251.428833,21543,-261.4066467,20634,-271.3413391,22425,-281.3592834,27197,-291.5701599,29246,-301.8536682,31580,-312.2139587,35374,-322.6876831,38589,-333.2484131,45332,-343.9701843,44224,-354.6672058,50800,-365.5028687,56509,-376.4450378,63930,-387.5105896,64301,-398.5819092,82048,-409.8969727,81269,-421.2024841,90418,-432.6146851,99657,-444.124176,112100,-455.7513123,118403,-467.4331665,133379,-479.2341309,146782,-491.1308289,162335,-503.1282349,180794,-515.2333374,193671,-527.4072266,210663,-539.6652222,233334,-552.0254517,270540,-564.5336304,279913,-577.0758667,315384,-589.7374268,347492,-602.4959106,381928,-615.348877,421568,-628.3005981,440867,-641.2971191,526220,-654.4705811,533845,-667.6584473,633317,-681.0171509,674483,-694.4388428,754824,-707.9730835,797738,-721.5626221,912108,-735.2861328,993607,-749.0952148,1053865,-762.9631958,1177436,-776.9420166,1348378,-791.0564575,1437151,-805.2346191,1585866,-819.5112305,1736381,-833.87854,1951279,-848.3625488,2122142
,-196,0,0,0,0,0,0,0,0,0,8,-2.079441547,1654,-9.490393639,2384,-17.26692963,2259,-24.98960686,2472,-32.80239105,2966,-40.79735947,3332,-48.90868759,3397,-57.03933716,3656,-65.24346161,3974,-73.5309906,4213,-81.87692261,4874,-90.36859131,4220,-98.71617889,4963,-107.2259445,4651,-115.670784,5357,-124.2569427,5856,-132.9321594,5763,-141.5913696,6153,-150.3160706,6291,-159.0629425,6836,-167.8928986,8243,-176.9100189,8470,-185.9542999,10660,-195.2285461,12008,-204.6218719,12067,-214.0200958,14894,-223.6288147,15211,-233.2585907,14938,-242.8702545,19556,-252.751297,20247,-262.6670532,22265,-272.6778259,21771,-282.6661682,26465,-292.8497314,29172,-303.1307068,31917,-313.5015869,34579,-323.9525757,39179,-334.5284729,44576,-345.233429,45708,-355.9634705,49950,-366.7822571,57801,-377.7470093,64108,-388.8153381,64110,-399.8836975,81180,-411.1881104,80688,-422.4864502,90585,-433.9004822,99679,-445.4101868,113967,-457.0538635,116681,-468.7210693,132457,-480.5150757,149212,-492.4281921,162467,-504.4264221,179127,-516.5222778,192318,-528.689209,211927,-540.953186,233237,-553.3129883,270494,-565.8209839,280015,-578.3635864,317731,-591.0325317,346704,-603.7887573,384040,-616.6472778,417586,-629.5895386,446239,-642.5981445,519984,-655.7597046,534945,-668.949646,631938,-682.3062134,677877,-695.7329102,753429,-709.2653198,790708,-722.8460083,921233,-736.5794678,991979,-750.3869019,1056552,-764.2574463,1173724,-778.2331543,1345367,-792.3453369,1433692,-806.5211182,1592439,-820.8018799,1733420,-835.1674805,1953024,-849.6523438,2129351
,-192,0,0,0,0,0,0,0,0,0,36,-3.583518982,1483,-10.88534164,2053,-18.51239967,2324,-26.2634449,2547,-34.10611725,2713,-42.01192856,3537,-50.18296051,3358,-58.30206299,4010,-66.59860992,3746,-74.82705688,4118,-83.150177,4802,-91.62696838,4374,-100.0103989,5040,-108.5355606,4770,-117.005661,5081,-125.5389252,5583,-134.1664124,6085,-142.8799896,5783,-151.5426636,6766,-160.3623352,6863,-169.196228,7849,-178.1643677,8704,-187.2359009,10759,-196.5193939,11170,-205.8403778,13612,-215.3590851,13572,-224.8748474,15801,-234.5426788,14829,-244.1470184,20466,-254.0735321,19733,-263.9635925,21921,-273.9588013,22240,-283.9684448,25777,-294.1256714,29168,-304.4064941,32097,-314.78302,33946,-325.2155457,40582,-335.8266296,43252,-346.5014343,45086,-357.2177734,51146,-368.0602112,57044,-379.0117798,64220,-390.0818481,63280,-401.1371765,81771,-412.4488525,82966,-423.7750244,88848,-435.1697083,99473,-446.6773376,114903,-458.3291931,116676,-469.9963379,131778,-481.7852173,147484,-493.6867065,164672,-505.6984253,177794,-517.7868042,193800,-529.9613647,212773,-542.2293701,232489,-554.5859375,274335,-567.1080322,277426,-579.6413574,317725,-592.3103027,351259,-605.0795898,377235,-617.9202271,418008,-630.8634644,449869,-643.880188,515053,-657.0322266,537006,-670.2260132,632160,-683.5828857,675952,-697.0067749,753116,-710.5387573,793886,-724.1234741,915901,-737.8511353,992389,-751.6589966,1060786,-765.5335083,1173404,-779.5089111,1348859,-793.6236572,1430468,-807.7971802,1583472,-822.0723267,1740696,-836.4421387,1954284,-850.9276733,2121229
,-188,0,0,0,0,0,0,0,0,0,96,-4.564348221,1766,-12.04082108,2151,-19.71450806,2409,-27.50147438,2587,-35.35972977,3003,-43.36709595,3066,-51.39522552,3319,-59.50264359,4228,-67.85212708,3866,-76.11210632,4438,-84.51006317,4337,-92.88500214,4206,-101.2292709,4718,-109.6884079,5571,-118.313736,5290,-126.8873062,5204,-135.4444885,5681,-144.0893707,6109,-152.8068848,6053,-161.5151978,7563,-170.446228,7599,-179.3820038,8983,-188.4850922,10276,-197.7226562,11825,-207.1006317,13486,-216.6100464,12403,-226.0357361,17120,-235.7837372,15059,-245.4034729,20188,-255.3163147,20236,-265.2315369,21110,-275.1890259,22951,-285.2301331,24877,-295.3518372,30655,-305.682373,30871,-316.0199585,33510,-326.4395447,41171,-337.065033,43137,-347.7371826,45092,-358.4536438,52046,-369.3135376,59053,-380.2997437,62240,-391.338501,64020,-402.4054565,80596,-413.7026672,82781,-425.0266113,88910,-436.4219971,99561,-447.9305115,113615,-459.5710754,118797,-471.2562561,132602,-483.0513611,144725,-494.93396,166043,-506.953949,178073,-519.0438843,193575,-531.2172852,212794,-543.4853516,232701,-555.8428345,273220,-568.3608398,277736,-580.8952637,317793,-593.5643921,351172,-606.3334351,378754,-619.1781006,418311,-632.1220703,450154,-645.1394043,515977,-658.2932129,531375,-671.4764404,635566,-684.8386841,670974,-698.255188,750355,-711.7835083,805144,-725.3822632,910214,-739.1036987,986801,-752.9059448,1060568,-766.7802734,1185497,-780.7659302,1346024,-794.8786011,1430972,-809.0524902,1577678,-823.3239746,1740579,-837.6937256,1961548,-852.1829834,2124262
