,ebin,w_0,h_0,w_1,h_1,w_2,h_2,w_3,h_3,w_4,h_4,w_5,h_5,w_6,h_6,w_7,h_7,w_8,h_8,w_9,h_9,w_10,h_10,w_11,h_11,w_12,h_12,w_13,h_13,w_14,h_14,w_15,h_15,w_16,h_16,w_17,h_17,w_18,h_18,w_19,h_19,w_20,h_20,w_21,h_21,w_22,h_22,w_23,h_23,w_24,h_24,w_25,h_25,w_26,h_26,w_27,h_27,w_28,h_28,w_29,h_29,w_30,h_30,w_31,h_31,w_32,h_32,w_33,h_33,w_34,h_34,w_35,h_35,w_36,h_36,w_37,h_37,w_38,h_38,w_39,h_39,w_40,h_40,w_41,h_41,w_42,h_42,w_43,h_43,w_44,h_44,w_45,h_45,w_46,h_46,w_47,h_47,w_48,h_48,w_49,h_49,w_50,h_50,w_51,h_51,w_52,h_52,w_53,h_53,w_54,h_54,w_55,h_55,w_56,h_56,w_57,h_57,w_58,h_58,w_59,h_59,w_60,h_60,w_61,h_61,w_62,h_62,w_63,h_63,w_64,h_64,w_65,h_65,w_66,h_66,w_67,h_67,w_68,h_68,w_69,h_69,w_70,h_70,w_71,h_71,w_72,h_72,w_73,h_73,w_74,h_74,w_75,h_75,w_76,h_76,w_77,h_77,w_78,h_78,w_79,h_79,w_80,h_80
,-152,0,0,0,0,0,3,-1.098612309,641,-7.561641693,1784,-15.04825497,1902,-22.59891701,2325,-30.35039139,2438,-38.14932632,2886,-46.1169548,2890,-54.08596802,3155,-62.14271164,3826,-70.39228821,3853,-78.64889526,4061,-86.95807648,4127,-95.28338623,4556,-103.7075882,4207,-112.0520935,5433,-120.6523438,4683,-129.1040344,5732,-137.7578583,4813,-146.2369385,5713,-154.8874359,6695,-163.6965485,6005,-172.3968964,7978,-181.3813324,8404,-190.4178009,8350,-199.4478149,9968,-208.654953,11577,-218.011734,12732,-227.4636078,14246,-237.027832,14234,-246.591217,16550,-256.3053589,17840,-266.0945435,19757,-275.9858093,22065,-285.9875488,23517,-296.0530396,27205,-306.2641907,27989,-316.5037537,30827,-326.8399048,37652,-337.3760376,38708,-347.9398499,42645,-358.6005249,47583,-369.3707581,52599,-380.2412109,58503,-391.2180481,58011,-402.1864319,69094,-413.3296509,75914,-424.5670166,79563,-435.8513184,94775,-447.3105774,95009,-458.7723083,113482,-470.4117126,122080,-482.1241455,132860,-493.9212036,148572,-505.8300171,161712,-517.8236084,178195,-529.9142456,192342,-542.0812988,213569,-554.3530273,241908,-566.7493286,256256,-579.2032471,280864,-591.7489014,325326,-604.4414673,328627,-617.144165,381384,-629.9957275,428000,-642.9625854,458902,-655.9992065,524460,-669.1693115,563659,-682.411499,617625,-695.7451172,671903,-709.1629639,712694,-722.6397705,811659,-736.246582,891723,-749.9475098,965740,-763.7281494,1107365,-777.6456299,1204317,-791.6470337,1349639,-805.7623901,1415013,-819.9250488,1592880
,-148,0,0,0,0,0,5,-1.609437943,1101,-8.613411903,1567,-15.97033024,2154,-23.64541245,2296,-31.38433647,2572,-39.23677444,2663,-47.12398148,2961,-55.11726379,3337,-63.23009109,3581,-71.4134903,4090,-79.72978973,3615,-87.92263794,4395,-96.31085968,4677,-104.7612686,4470,-113.1664124,5122,-121.7077103,4777,-130.1792755,5430,-138.7789764,4953,-147.2867279,5936,-155.9755249,6458,-164.7485962,6078,-173.4610291,7713,-182.4116974,8528,-191.4628143,8314,-200.4885101,10457,-209.7435303,11151,-219.0628204,12857,-228.5244598,14026,-238.0731354,14319,-247.6424713,16578,-257.3583069,18097,-267.1618042,18824,-277.0046997,22749,-287.0369873,23527,-297.1029053,26781,-307.2983398,27941,-317.5361938,32648,-327.929718,35713,-338.4129944,38932,-348.9825745,42925,-359.6497803,47243,-370.4128418,52829,-381.2876587,58366,-392.262146,58429,-403.2377014,69527,-414.3871765,75808,-425.6231384,80516,-436.919342,92452,-448.3537903,97566,-459.8420715,112210,-471.4701843,121204,-483.175415,133435,-494.9767761,148019,-506.8818665,163379,-518.8856812,176277,-530.9655151,190890,-543.124939,214929,-555.4030151,240739,-567.7944946,259340,-580.260376,278679,-592.7982178,324674,-605.4887695,331131,-618.1990356,379357,-631.0452881,427859,-644.0118408,458645,-657.0478516,522478,-670.2141724,566339,-683.4611206,616680,-696.7932129,676453,-710.2178345,706277,-723.6856079,815868,-737.2976074,888711,-750.9951172,967470,-764.7775269,1105744,-778.6935425,1211059,-792.7005615,1344403,-806.8120117,1417726,-820.9765625,1590186
,-144,0,0,0,0,0,11,-2.397895336,1262,-9.538348198,1743,-17.00171089,2171,-24.68465424,2472,-32.49743652,2351,-40.26003265,2847,-48.21405411,2561,-56.06220627,3857,-64.31985474,3456,-72.46772003,4143,-80.79689789,3644,-88.99773407,4196,-97.3396225,4886,-105.8337555,4256,-114.1898422,4836,-122.6736832,4805,-131.1510925,5487,-139.7612305,5303,-148.337265,5935,-157.0258942,6476,-165.8017578,5969,-174.4960938,7958,-183.4780273,7955,-192.4595795,8363,-201.4911499,10770,-210.7756653,11140,-220.0939636,12842,-229.5544434,14160,-239.1126251,13951,-248.6559296,17085,-258.401886,17855,-268.191925,18809,-278.0340271,23153,-288.0838928,23204,-298.1359863,26683,-308.3277588,28624,-318.5897522,31580,-328.9500427,35515,-339.4277649,39605,-350.0144653,43216,-360.688446,45420,-371.4121399,54406,-382.3163757,59566,-393.3112183,57409,-404.269165,70122,-415.4271545,74253,-426.642395,81736,-437.9536438,92750,-449.3912964,97579,-460.8796997,112083,-472.5066833,119955,-484.2015686,132604,-495.9967041,147918,-507.901123,163201,-519.9038696,176891,-531.9871826,191790,-544.1513672,217234,-556.4401245,238219,-568.8210449,259285,-581.2867432,279666,-593.828064,321567,-606.5090332,335303,-619.2318115,377838,-632.0740356,423327,-645.0299072,465327,-658.0803833,519143,-671.2402954,560068,-684.4761353,623934,-697.8199463,677684,-711.2463989,708343,-724.7171021,810290,-738.3222656,887126,-752.0180054,974082,-765.807251,1093786,-779.7124023,1219170,-793.7260742,1338570,-807.8331909,1423009,-822.0014648,1588091
,-140,0,0,0,0,0,26,-3.258096457,1532,-10.59242535,1653,-18.00277328,2129,-25.66618156,2285,-33.40030289,2455,-41.20618439,2962,-49.19980621,2711,-57.10487747,3442,-65.24868774,3561,-73.42648315,4070,-81.73788452,4074,-90.05026245,4123,-98.37459564,4640,-106.8170624,4355,-115.1961441,4905,-123.6941528,4697,-132.1488342,5251,-140.7150116,5427,-149.3141479,6200,-158.0464478,5845,-166.7197876,6578,-175.5112762,7961,-184.4935913,7373,-193.3991699,9225,-202.5288391,10371,-211.7756042,11201,-221.0993652,12417,-230.5261841,13955,-240.0697784,15359,-249.7092285,16768,-259.4364624,17584,-269.2112122,18881,-279.0571289,22604,-289.0830078,23290,-299.1387939,26650,-309.3293457,28227,-319.5773926,31579,-329.9376526,36267,-340.4363098,38922,-351.0056152,42913,-361.6725464,45962,-372.4081116,53633,-383.2980347,59840,-394.2974548,59242,-405.2868347,69903,-416.4417114,74589,-427.6614685,79796,-438.9487,94020,-450.3999634,96764,-461.8800049,112076,-473.5069275,120741,-485.2083435,132178,-497.0002441,148827,-508.9107971,161691,-520.9042358,180898,-533.0099487,187831,-545.1532593,216159,-557.4370117,238128,-569.8175659,262640,-582.2960815,280812,-594.8415527,316020,-607.505127,338991,-620.2388306,378576,-633.0830078,421708,-646.0350952,465742,-659.0864868,521409,-672.2507935,554622,-685.4768066,625993,-698.8239136,674081,-712.2449951,710521,-725.71875,808487,-739.3216553,889194,-753.0197144,970568,-766.8053589,1098991,-780.715271,1219262,-794.7290039,1339958,-808.8371582,1420870,-823.0039673,1595448
,-136,0,0,0,0,0,84,-4.43081665,1199,-11.52005959,1913,-19.07648849,1825,-26.58582306,2531,-34.42219162,2562,-42.27073669,2548,-50.11380005,3124,-58.16067123,3295,-66.26083374,3580,-74.44395447,4109,-82.76489258,3734,-90.99012756,4291,-99.35440063,4473,-107.7602158,4602,-116.1944656,5096,-124.7306747,4217,-133.0775604,5726,-141.7303314,5497,-150.3422852,6084,-159.0557098,5618,-167.6894379,6895,-176.5279846,7645,-185.4697876,7243,-194.3575745,9361,-203.5018768,10446,-212.7558441,11017,-222.0630341,12550,-231.5005035,13671,-241.0235291,15382,-250.6644897,17239,-260.4194336,17568,-270.1932678,18903,-280.0403442,22145,-290.0457153,23303,-300.1020508,26843,-310.2998047,29300,-320.585144,31067,-330.9290466,35976,-341.4196472,38635,-351.9815674,43372,-362.6591492,45036,-373.3743591,54718,-384.2843018,60872,-395.3008423,58734,-406.2816162,67837,-417.4064941,73596,-428.612854,81196,-439.9174805,93999,-451.3685303,96326,-462.8440247,113521,-474.4837646,121506,-486.1914978,131559,-497.9786987,147807,-509.8823547,161585,-521.8751221,182892,-533.9917603,189139,-546.1419678,216894,-558.4291382,236472,-570.8027344,260633,-583.2736206,281015,-595.8197632,315626,-608.4820557,337972,-621.2127686,381132,-634.0636597,421935,-647.0162964,465932,-660.0681152,522772,-673.2350464,554446,-686.4607544,619292,-699.7970581,675595,-713.2203979,718072,-726.7047119,809083,-740.3083496,885703,-754.0025024,974203,-767.7918701,1086335,-781.6901855,1224702,-795.708374,1335887,-809.8134766,1429189,-823.986084,1590357
,-132,0,0,0,0,0,185,-5.220355988,1503,-12.53557396,1708,-19.97865295,2088,-27.62261581,2130,-35.28649139,2754,-43.20730209,2665,-51.09526062,3139,-59.14691925,3314,-67.25283051,3519,-75.41876221,3933,-83.69592285,3853,-91.95252991,4252,-100.3076782,4745,-108.772522,4184,-117.1115417,5193,-125.6666107,4546,-134.0886078,5216,-142.6480865,5641,-151.2859039,5763,-159.9451141,5694,-168.5922852,7509,-177.5161438,7586,-186.4502106,7198,-195.3317719,9509,-204.4917603,10359,-213.7373657,10758,-223.0207672,12756,-232.4745178,13534,-241.9874725,15898,-251.6614227,16709,-261.3851318,17422,-271.1506348,19197,-281.0131531,21870,-291.006012,22905,-301.0451355,26721,-311.2383423,29909,-321.5442505,30906,-331.8829651,35044,-342.3473206,39627,-352.9346008,43261,-363.6096191,45567,-374.3365479,54158,-385.2362061,59862,-396.2359924,60991,-407.2544861,66706,-418.3625488,75194,-429.5903625,80770,-440.8897095,92177,-452.321167,95926,-463.792511,115485,-475.4494019,118931,-487.1357117,131885,-498.9253845,148772,-510.8355408,163113,-522.8377686,182791,-534.9538574,187042,-547.0929565,218628,-559.3880615,234556,-571.75354,263442,-584.2351074,283187,-596.7889404,311560,-609.4382935,336885,-622.1657715,384421,-635.0252686,420448,-647.9743652,469694,-661.0341797,522235,-674.2000732,550245,-687.4182129,620227,-700.7560425,672887,-714.175354,721045,-727.6638184,803681,-741.2608032,891785,-754.961792,970301,-768.7471313,1084456,-782.6437378,1234241,-796.6696777,1331918,-810.7717896,1431833,-824.946228,1587946
,-128,0,0,0,0,0,492,-6.198478699,1383,-13.43048859,1747,-20.89614296,1925,-28.45882416,2497,-36.28166962,2568,-44.1325531,2569,-51.98382568,3259,-60.07300186,3300,-68.17468262,3626,-76.37056732,3837,-84.62301636,3761,-92.85545349,4371,-101.2381973,4572,-109.6659012,4453,-118.0672379,5345,-126.6511536,4417,-135.0443726,5054,-143.5723114,5763,-152.2315216,6045,-160.9385071,5487,-169.548645,7498,-178.4710388,7116,-187.3411407,7314,-196.2386932,10219,-205.4707031,9760,-214.6567535,11411,-223.9990845,11638,-233.3611145,14116,-242.9161835,15947,-252.5932159,17091,-262.3395081,16840,-272.0710144,19307,-281.9392395,21606,-291.9199524,23556,-301.9870911,26195,-312.1604004,29839,-322.4639587,31187,-332.8117065,35599,-343.2917786,38753,-353.8567505,43743,-364.5428467,45933,-375.277771,54019,-386.1748657,58551,-397.1525269,61208,-408.1745605,68639,-419.3111877,73990,-430.5228882,80737,-441.8218384,92790,-453.2599182,95802,-464.72995,114083,-476.3746338,121359,-488.0811462,130193,-499.8579102,150106,-511.7770081,162900,-523.7778931,184191,-535.9016113,185150,-548.0305176,218739,-560.3261719,234649,-572.6920166,261879,-585.1676636,286018,-597.7314453,309482,-610.3740845,338979,-623.1077881,377705,-635.949646,423152,-648.9051514,471034,-661.9678345,524829,-675.1386719,543036,-688.3436279,622145,-701.6845703,677028,-715.1100464,718129,-728.5944214,802566,-742.1900024,894819,-755.8944092,966156,-769.6754761,1091010,-783.578064,1235581,-797.6051025,1327670,-811.7040405,1436036,-825.8814087,1585937
,-124,0,0,0,0,0,1212,-7.100027084,1381,-14.33059025,1853,-21.85515213,2034,-29.47291183,2395,-37.25405121,2472,-45.0668335,2842,-53.01909637,2937,-61.00424194,3323,-69.11286163,3547,-77.28672028,3687,-85.49929047,3731,-93.72372437,4387,-102.1101227,4591,-110.5419769,5087,-119.0764236,4711,-127.5340805,4637,-135.9759064,5346,-144.5600128,5409,-153.155838,5558,-161.7788391,6094,-170.4938965,7593,-179.4288788,6789,-188.2519379,7477,-197.171524,9918,-206.3736267,9383,-215.5202789,11890,-224.9037323,11919,-234.2896271,13039,-243.7653198,16880,-253.4992065,17021,-263.2414246,16981,-272.9812622,19347,-282.8515625,21126,-292.8098145,24113,-302.9003296,26022,-313.0670166,30187,-323.3821716,30284,-333.7005615,35748,-344.1848145,39321,-354.7643433,44562,-365.4689941,45446,-376.1932678,54303,-387.0956116,57109,-398.0483398,63058,-409.1001587,66735,-420.2086487,75973,-431.4467773,81527,-442.7554626,90218,-454.1654358,96013,-465.6376648,113978,-477.2814331,121758,-488.9912109,128937,-500.7583008,149671,-512.6744995,164790,-524.6869507,183477,-536.8068237,185301,-548.9365845,218951,-561.2332153,234152,-573.5969238,262506,-586.0749512,286557,-598.640625,306116,-611.2723389,343989,-624.0206909,374413,-636.8538208,423004,-649.80896,470224,-662.8699341,528215,-676.0471802,547079,-689.2595215,615839,-702.590271,676297,-716.0146484,719038,-729.5003052,807328,-743.1018066,883352,-756.7932739,972957,-770.5813599,1096098,-784.4886475,1236418,-798.5163574,1324857,-812.6131592,1434663,-826.7896118,1587929
,-120,0,0,0,2,-0.6931471825,1424,-7.954372406,1472,-15.24874973,1717,-22.69708443,2037,-30.31631851,2240,-38.0305481,2585,-45.88802719,2826,-53.83464432,3209,-61.90835953,3109,-69.95041656,3839,-78.2033844,3337,-86.31621552,4129,-94.64200592,4533,-103.061142,4246,-111.4148712,5270,-119.9846573,4870,-128.4755096,4370,-136.8580322,5202,-145.4148254,5579,-154.0415955,6074,-162.7533722,5914,-171.438446,7138,-180.3116302,6745,-189.1281891,7693,-198.0762482,9148,-207.1975403,10244,-216.4319916,11244,-225.7595825,12374,-235.1829376,12536,-244.6192932,17651,-254.3978424,16938,-264.1351624,16771,-273.8625793,19373,-283.7342224,21515,-293.7107239,23706,-303.7842102,26293,-313.9612732,29953,-324.2686462,30544,-334.5955811,35596,-345.0755615,38776,-355.6411133,43943,-366.3317566,45257,-377.0518799,55311,-387.9725952,57081,-398.9248352,64016,-409.9917297,65906,-421.0877075,75438,-432.3187866,83430,-443.6505432,89204,-455.0492249,97096,-466.5326843,113481,-478.1720886,120692,-489.8730774,131912,-501.6629639,146198,-513.5556641,164951,-525.5690918,184695,-537.6955566,186819,-549.8334351,218853,-562.1295776,230759,-574.4786987,264153,-586.9630127,287255,-599.5311279,304065,-612.1561279,342323,-624.8996582,375919,-637.7368164,424248,-650.6948853,471534,-663.758606,523627,-676.927124,549533,-690.1439209,616557,-703.4758301,678415,-716.9033203,720519,-730.3910522,803580,-743.987854,880033,-757.6755981,978719,-771.4696045,1095637,-785.3764648,1229352,-799.3984375,1326429,-813.49646,1436956,-827.6744995,1585967
,-116,0,0,0,4,-1.386294365,1759,-8.858795166,1385,-16.09225082,1849,-23.61465073,1830,-31.12672234,2544,-38.96821594,2571,-46.82026672,2816,-54.76334,3208,-62.8367424,2905,-70.81092834,3538,-78.9822464,3807,-87.22684479,3952,-95.50881958,4512,-103.923317,4434,-112.3203735,4643,-120.7634888,5103,-129.3010712,4789,-137.7751465,4668,-146.2236328,6072,-154.9350739,5831,-163.6060181,5608,-172.2379608,7545,-181.1665955,6680,-189.973465,7913,-198.9497223,9173,-208.0737457,9967,-217.280777,11402,-226.6223145,13042,-236.0982513,11980,-245.4892426,17276,-255.2463226,16922,-264.9826965,17774,-274.7681885,19141,-284.6277771,21098,-294.5847168,23564,-304.6521912,26155,-314.8239746,29436,-325.1139526,32059,-335.4892883,35333,-345.961853,38365,-356.5167542,42686,-367.1783752,46786,-377.9317017,53687,-388.8226318,58134,-399.7931519,64569,-410.8686523,64943,-421.9499207,74714,-433.1713562,84219,-444.5125427,88833,-455.9070435,96734,-467.3867493,114585,-479.0358276,121446,-490.743042,130255,-502.5202942,148171,-514.4263916,164816,-526.4389648,181816,-538.5497437,188034,-550.6940918,216995,-562.9817505,232133,-575.336792,264237,-587.8214111,289201,-600.3963013,302882,-613.017395,342154,-625.760437,376740,-638.5997314,421647,-651.5516357,470762,-664.6137695,527617,-677.789917,547786,-691.00354,618087,-704.3379517,671952,-717.7559204,728485,-731.2546387,799956,-744.8469238,882211,-758.5371094,980767,-772.3331909,1094294,-786.2388306,1230899,-800.262085,1321756,-814.3565674,1440332,-828.5369263,1582798
,-112,0,0,0,10,-2.302585125,1607,-9.684709549,1433,-16.95223427,1754,-24.42188835,1952,-31.99849892,2553,-39.84352493,2387,-47.62131882,2775,-55.54972458,3223,-63.62779236,3112,-71.67081451,3431,-79.81142426,3822,-88.05995178,4059,-96.36864471,4077,-104.6817627,4609,-113.1175308,4451,-121.5184174,5296,-130.0931244,4713,-138.5512085,4858,-147.0395966,6056,-155.7483978,5712,-164.3987274,6135,-173.1204987,7346,-182.0224152,6430,-190.7911377,7940,-199.770813,9197,-208.8974457,10237,-218.1312103,11091,-227.4450989,12974,-236.915802,12293,-246.3325806,17061,-256.0771179,16547,-265.7910767,17999,-275.5891418,19472,-285.4658813,21522,-295.4427185,22385,-305.4588623,27462,-315.6794128,29000,-325.9544678,32037,-336.3291016,35236,-346.7989197,37986,-357.3439026,43509,-368.0246277,46172,-378.7647705,53590,-389.6539001,57984,-400.6218262,64567,-411.6972961,65331,-422.7845154,74376,-434.0014038,83938,-445.3392334,89910,-456.7457886,94087,-468.1977539,116349,-479.8620911,122924,-491.5814209,127300,-503.3357239,149839,-515.2530518,165271,-527.2683716,182487,-539.3828125,190099,-551.5380859,213980,-563.8117065,232586,-576.1687012,263591,-588.6508789,288854,-601.2245483,305829,-613.8553467,341309,-626.5958862,375681,-639.432373,422602,-652.3865356,470739,-665.4486084,524387,-678.6185913,552594,-691.8409424,615257,-705.1707153,674404,-718.5922852,726686,-732.088562,799906,-745.6807861,889634,-759.3793335,975497,-773.1700439,1096259,-787.0774536,1223956,-801.0950317,1323848,-815.1911011,1437802,-829.369751,1588105
,-108,0,0,0,36,-3.583518982,995,-10.48626137,1400,-17.73048973,1688,-25.16178894,2076,-32.79998779,2552,-40.64461899,2400,-48.42784119,2829,-56.3755188,2977,-64.37419128,3245,-72.45906067,3521,-80.62556458,3928,-88.90145111,4001,-97.19574738,3949,-105.4769669,4610,-113.9129486,4830,-122.3955536,4810,-130.8740082,4631,-139.3145294,5403,-147.9092407,5551,-156.5309753,5985,-165.2279816,6181,-173.9572144,7001,-182.8110199,6410,-191.5766296,8509,-200.6255035,8598,-209.6847839,10534,-218.9471436,10833,-228.2375031,12993,-237.709671,12693,-247.1584778,16660,-256.8792419,16988,-266.6195068,17878,-276.4108276,19560,-286.2920837,21852,-296.2841187,21343,-306.252594,28910,-316.5245361,27816,-326.7579041,32446,-337.1452332,35205,-347.6141663,38124,-358.1627808,43368,-368.840271,45830,-379.5729675,52111,-390.4341125,60807,-401.449585,63314,-412.5054321,65794,-423.5997009,73312,-434.8021851,83836,-446.1387939,92394,-457.5726013,92544,-469.0080261,116732,-480.6756592,122187,-492.3889771,129311,-504.1589661,148589,-516.0679321,163269,-528.071106,182423,-540.1851807,192478,-552.3529053,211785,-564.6162109,233499,-576.9771729,263161,-589.4577026,288573,-602.0303955,306326,-614.6627808,340822,-627.4019165,378067,-640.244751,423056,-653.2000122,466736,-666.25354,526359,-679.4273071,553295,-692.6509399,614470,-705.9794312,671125,-719.3961182,731375,-732.8988037,797201,-746.4876709,892557,-760.1895142,978494,-773.9832764,1096707,-787.8911133,1218375,-801.9041138,1327878,-816.0032349,1432902,-830.1784668,1591545
,-104,0,0,0,73,-4.290459633,1176,-11.36033344,1342,-18.56225014,1773,-26.04267883,2029,-33.65797806,2272,-41.3863945,2580,-49.24193954,2800,-57.17931366,3048,-65.20155334,2919,-73.18054962,4147,-81.51068878,3727,-89.73404694,3805,-97.9781189,4066,-106.2885361,4548,-114.7109756,4599,-123.1445694,5199,-131.7007904,4629,-140.1408844,5391,-148.7333679,5000,-157.2505646,6643,-166.0518799,6035,-174.7572174,6634,-183.5571747,6385,-192.3188782,8688,-201.3885803,8857,-210.4775391,10509,-219.7375336,11003,-229.043457,12855,-238.5049438,12984,-247.9764099,15981,-257.6555786,16838,-267.3869629,17991,-277.1846008,19509,-287.0632324,22046,-297.0641174,21392,-307.0348816,29792,-317.3368835,27116,-327.5447693,32110,-337.9216919,35024,-348.3854675,39158,-358.9608154,42258,-369.6123657,46493,-380.359436,51480,-391.208374,59969,-402.2099609,66034,-413.3078918,64292,-424.3790894,72931,-435.576355,85297,-446.9302368,90391,-458.3421326,93946,-469.7926025,115021,-481.4454651,122584,-493.1620178,129587,-504.9341125,150903,-516.8585205,161731,-528.8522339,181943,-540.9636841,191922,-553.12854,213800,-565.4013062,233273,-577.7612915,263128,-590.2416992,288691,-602.8148193,301412,-615.4310303,345847,-628.1847534,375025,-641.0195312,425498,-653.9805298,465569,-667.0315552,530343,-680.2128296,550970,-693.432251,614550,-706.7609253,672090,-720.1790771,728088,-733.6772461,795933,-747.2645264,896055,-760.9702759,979311,-774.7648926,1100320,-788.6760254,1215012,-802.6862793,1330492,-816.7873535,1427536,-830.9588013,1594960
,-100,0,0,0,129,-4.85981226,1266,-12.00342941,1604,-19.38368607,1601,-26.7620697,2047,-34.38619995,2502,-42.21104431,2517,-50.0418663,2737,-57.95648575,2824,-65.90239716,3358,-74.02149963,3645,-82.22261047,3818,-90.47009277,3989,-98.76139069,4029,-107.0626678,4413,-115.4549789,4626,-123.8944244,4933,-132.3981323,5038,-140.9228973,5121,-149.4640045,5021,-157.9853821,6895,-166.8239288,6091,-175.5384979,6249,-184.2786713,6941,-193.1238708,8174,-202.1325836,9338,-211.2744293,10173,-220.5019226,10859,-229.7946777,13040,-239.270462,12814,-248.7287598,15770,-258.3946228,17148,-268.1442566,17903,-277.9369812,19129,-287.795929,23144,-297.8454285,21606,-307.8261414,28551,-318.0856018,27318,-328.3009033,32018,-338.6749573,34927,-349.1359863,39476,-359.7194214,41609,-370.3554993,46773,-381.108551,52812,-391.9830322,57760,-402.9470825,67029,-414.059967,65437,-425.1488037,72313,-436.3375549,84750,-447.6850281,91699,-459.1112976,92032,-470.5411987,116703,-482.2085876,120506,-493.9080505,132225,-505.7003174,148752,-517.6103516,160847,-529.5985718,184290,-541.7228394,188862,-553.871582,218102,-566.1643066,231496,-578.5166016,258105,-590.9777222,292755,-603.5648193,303391,-616.1876221,343953,-628.9358521,374726,-641.7697754,428380,-654.7375488,465220,-667.7878418,526177,-680.9612427,550783,-694.1803589,620112,-707.5180054,671918,-720.9359131,726442,-734.4318237,798219,-748.0219727,893038,-761.7243652,978517,-775.5181885,1103999,-789.4326172,1215344,-803.4431763,1328049,-817.5424194,1434100,-831.7184448,1594189
